"MS.Zoning","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Mas.Vnr.Type","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Cars","Garage.Area","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
"RM",7308,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,5,1950,"Gable","CompShg","WdShing","None","Fa","Fa","BrkTil","TA",936,"GasA","Gd","N","FuseA",0,0,1,0,2,1,"Ex",6,"Typ",1,"Gd","Detchd",1,225,"N",0,0,236,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",122250
"RM",5400,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",7,6,2006,"Gable","CompShg","Stucco","None","Gd","TA","CBlock","TA",931,"GasA","TA","Y","SBrkr",0,1,1,0,2,1,"Gd",5,"Typ",1,"TA","NP",0,0,"N",0,28,0,0,0,"NP","NP","NP",0,2,2008,"WD ","Normal",120000
"RM",10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",6,6,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",884,"GasA","TA","Y","SBrkr",0,0,2,0,3,2,"TA",8,"Typ",2,"Gd","Detchd",2,828,"Y",0,0,126,0,0,"NP","NP","NP",0,5,2008,"Con","Normal",155000
"RM",6756,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1950,"Mansard","CompShg","MetalSd","None","TA","TA","BrkTil","TA",481,"GasA","TA","N","FuseA",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Detchd",1,200,"P",0,0,96,0,0,"NP","NP","NP",0,9,2008,"WD ","Normal",78000
"RM",5914,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,9,1996,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","Fa",684,"GasA","Gd","Y","SBrkr",0,0,1,0,3,1,"Gd",5,"Typ",0,"NP","NP",0,0,"N",0,165,30,0,0,"NP","NP","NP",0,9,2008,"WD ","Normal",95000
"RM",6000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,1950,"Gable","CompShg","VinylSd","None","TA","TA","CBlock","TA",789,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Detchd",1,250,"Y",0,0,0,0,0,"NP","NP","NP",0,4,2008,"WD ","Partial",115000
"RM",12000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,2005,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",924,"GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"Gd",6,"Typ",0,"NP","Attchd",2,528,"Y",0,36,0,0,0,"NP","GdWo","NP",0,5,2008,"WD ","Normal",147000
"RM",9000,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1950,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",904,"GasA","Ex","Y","FuseA",0,0,1,0,3,1,"TA",5,"Typ",1,"Po","Detchd",3,869,"Y",0,20,0,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",140000
"RM",7311,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",2,5,1950,"Gable","CompShg","VinylSd","None","TA","Gd","BrkTil","TA",407,"GasA","TA","N","FuseA",0,0,1,0,1,1,"TA",3,"Typ",0,"NP","Detchd",1,297,"Y",76,0,120,0,0,"NP","NP","NP",0,3,2008,"WD ","Abnorml",46500
"RM",6000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1957,"Hip","CompShg","BrkFace","None","TA","TA","CBlock","TA",928,"GasA","Gd","Y","FuseA",0,0,1,0,3,1,"TA",5,"Typ",0,"NP","Attchd",1,288,"Y",0,0,0,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",112500
"RM",6000,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,2000,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",901,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA",4,"Typ",0,"NP","Detchd",1,281,"Y",0,0,0,0,0,"NP","NP","NP",0,8,2008,"WD ","Normal",107900
"RM",12205,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,1,1992,"Gable","CompShg","MetalSd","None","TA","TA","BrkTil","Fa",448,"GasA","Gd","Y","SBrkr",0,0,2,0,5,1,"TA",6,"Maj2",0,"NP","NP",0,0,"N",0,0,0,0,0,"NP","MnPrv","NP",0,12,2008,"WD ","Abnorml",65000
"RM",18386,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Fin",7,9,2002,"Gable","CompShg","CemntBd","None","TA","TA","BrkTil","TA",1470,"GasA","Ex","Y","SBrkr",0,0,3,0,3,1,"Gd",10,"Typ",1,"Ex","Attchd",3,870,"Y",302,0,0,0,0,"NP","NP","NP",0,5,2008,"WD ","Normal",295000
"RM",9142,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",5,5,2006,"Gable","CompShg","MetalSd","None","TA","Fa","BrkTil","Fa",797,"GasA","TA","N","FuseA",0,0,2,0,4,2,"TA",10,"Typ",0,"NP","Detchd",2,420,"N",192,0,60,0,0,"NP","NP","NP",0,2,2008,"WD ","Normal",139500
"RM",12665,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,8,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",876,"GasA","Gd","Y","SBrkr",0,0,1,1,4,1,"TA",7,"Typ",1,"Gd","Detchd",3,720,"Y",418,0,194,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",153900
"RM",5350,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,8,1965,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",624,"GasA","Ex","Y","SBrkr",0,0,1,0,3,1,"TA",7,"Typ",0,"NP","Detchd",1,288,"Y",0,192,0,0,0,"NP","MnPrv","NP",0,3,2008,"WD ","Normal",132000
"RM",4571,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,5,1950,"Gable","CompShg","AsbShng","None","TA","TA","BrkTil","TA",624,"GasA","Fa","N","SBrkr",0,0,1,0,4,1,"TA",7,"Typ",0,"NP","Detchd",3,513,"Y",0,0,96,0,0,"NP","NP","NP",0,5,2008,"COD","Abnorml",98000
"RM",9143,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,2003,"Gable","CompShg","VinylSd","None","TA","TA","CBlock","TA",346,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Detchd",1,308,"N",0,0,139,0,0,"NP","NP","NP",0,5,2008,"WD ","Normal",114000
"RM",9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",5,5,1960,"Gable","CompShg","AsbShng","None","TA","TA","BrkTil","TA",973,"GasA","TA","Y","FuseP",0,0,2,0,4,2,"TA",10,"Typ",0,"NP","2Types",2,393,"Y",0,0,219,0,0,"NP","NP","NP",0,4,2008,"WD ","Normal",130000
"RM",9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",6,5,1950,"Gable","CompShg","AsbShng","None","TA","TA","BrkTil","Gd",735,"OthW","Fa","N","SBrkr",0,0,1,1,3,1,"TA",8,"Typ",1,"Gd","Detchd",2,396,"P",0,0,259,0,0,"NP","NP","NP",0,4,2008,"WD ","Normal",129500
"RM",6000,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,9,2005,"Gable","CompShg","MetalSd","None","Gd","TA","BrkTil","Fa",572,"GasA","Ex","Y","SBrkr",0,0,1,1,3,1,"Gd",7,"Typ",0,"NP","NP",0,0,"N",240,77,0,0,0,"NP","NP","NP",0,2,2008,"WD ","Normal",129400
"RM",9600,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,9,2005,"Gambrel","CompShg","MetalSd","None","TA","Ex","BrkTil","TA",689,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Detchd",2,360,"N",0,0,116,0,0,"NP","NP","NP",0,10,2008,"WD ","Normal",161000
"RM",10800,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin",6,7,2000,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","Fa",482,"GasA","Ex","N","SBrkr",0,0,2,0,3,2,"TA",7,"Typ",1,"TA","Detchd",2,672,"Y",0,25,212,0,0,"NP","NP","NP",0,4,2008,"WD ","Normal",163000
"RM",6300,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",6,6,2001,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",742,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"TA",9,"Typ",1,"Gd","NP",0,0,"Y",0,291,134,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",128000
"RM",5250,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,5,1987,"Gable","CompShg","MetalSd","None","TA","Gd","BrkTil","TA",684,"OthW","Fa","N","SBrkr",0,0,2,0,4,1,"TA",8,"Typ",0,"NP","NP",0,0,"Y",0,54,20,0,0,"NP","NP","NP",0,12,2008,"WD ","Normal",122000
"RM",5700,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",7,7,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","PConc","TA",572,"GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1,288,"Y",0,0,176,0,0,"NP","NP","NP",0,8,2008,"WD ","Normal",116900
"RM",13500,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","PosA","1Fam","2.5Unf",10,9,2000,"Gable","CompShg","Wd Sdng","None","Ex","Ex","BrkTil","TA",1237,"GasA","Gd","Y","SBrkr",0,0,3,1,3,1,"Gd",9,"Typ",1,"Gd","Detchd",2,880,"Y",105,502,0,0,0,"NP","NP","NP",0,7,2008,"WD ","Normal",325000
"RM",11340,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",2,1,1950,"Gable","CompShg","AsbShng","None","Fa","Fa","BrkTil","Fa",723,"GasA","TA","N","SBrkr",0,0,1,0,2,1,"TA",5,"Maj1",0,"NP","Detchd",2,400,"N",0,24,144,0,0,"NP","NP","NP",0,11,2008,"ConLD","Normal",55000
"RM",10800,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1999,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",1313,"GasW","Gd","Y","SBrkr",0,0,2,0,5,1,"TA",10,"Typ",1,"Gd","Detchd",2,342,"Y",0,299,0,0,0,"NP","NP","NP",0,12,2008,"WD ","Normal",184000
"RM",9750,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1959,"Gable","CompShg","MetalSd","BrkFace","TA","TA","CBlock","TA",984,"GasA","Gd","Y","SBrkr",1,0,1,0,2,1,"Fa",5,"Typ",0,"NP","Detchd",1,308,"N",0,0,0,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",110000
"RM",12150,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,5,1954,"Gable","CompShg","MetalSd","BrkFace","TA","TA","BrkTil","TA",1050,"GasA","Ex","N","FuseF",0,0,2,0,4,1,"TA",7,"Typ",0,"NP","Attchd",1,352,"Y",0,0,0,0,0,"NP","NP","NP",0,11,2008,"WD ","Normal",131500
"RM",12702,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,1956,"Gable","CompShg","BrkFace","None","TA","TA","PConc","NP",0,"GasA","Gd","Y","FuseA",0,0,1,0,2,1,"TA",4,"Typ",0,"NP","Detchd",1,308,"Y",0,45,0,0,0,"NP","NP","NP",0,12,2008,"WD ","Normal",97000
"RM",8516,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,2006,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",869,"GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",0,"NP","Detchd",1,308,"Y",0,0,0,0,0,"NP","NP","NP",0,5,2008,"WD ","Normal",115500
"RL",7111,"Pave","NP","IR1","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1983,"Gable","CompShg","WdShing","None","Gd","Gd","BrkTil","TA",1008,"GasA","TA","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",1,"Po","Detchd",1,288,"Y",265,0,0,0,0,"NP","GdPrv","NP",0,7,2008,"WD ","Normal",138000
"RM",7425,"Pave","NP","IR1","Bnk","AllPub","Corner","Gtl","BrkSide","RRAn","Artery","1Fam","1.5Fin",7,7,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",672,"GasA","Gd","Y","SBrkr",0,0,1,1,3,1,"Gd",8,"Typ",0,"NP","Attchd",1,252,"Y",210,0,0,0,0,"NP","NP","NP",0,8,2008,"WD ","Abnorml",108000
"RM",9100,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Feedr","1Fam","1Story",5,6,1960,"Gable","CompShg","VinylSd","None","TA","TA","BrkTil","TA",742,"GasA","TA","Y","FuseA",0,0,1,0,2,1,"TA",4,"Typ",0,"NP","Detchd",1,308,"P",0,0,0,0,0,"NP","NP","Shed",600,8,2008,"WD ","Normal",79500
"RL",7010,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",1024,"GasA","TA","Y","SBrkr",0,0,2,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1,240,"P",0,30,0,0,0,"NP","NP","NP",0,7,2008,"WD ","Normal",153000
"RM",6130,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",5,6,1950,"Gable","CompShg","MetalSd","None","TA","TA","BrkTil","TA",784,"GasA","Gd","Y","SBrkr",1,0,1,0,2,1,"Gd",5,"Typ",0,"NP","NP",0,0,"Y",0,0,116,0,0,"NP","NP","NP",0,5,2008,"WD ","Normal",109500
"RM",5000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Feedr","Norm","1Fam","1.5Fin",5,7,2006,"Gable","CompShg","Wd Sdng","None","TA","Gd","CBlock","TA",672,"GasA","Ex","Y","SBrkr",0,0,1,0,3,1,"Gd",6,"Typ",0,"NP","Detchd",1,240,"P",0,0,0,0,0,"NP","NP","NP",0,5,2008,"WD ","Normal",124000
"RM",5870,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Feedr","1Fam","2Story",6,9,2000,"Gable","CompShg","HdBoard","None","TA","Gd","BrkTil","TA",554,"GasA","Ex","Y","SBrkr",0,0,1,1,3,1,"TA",6,"Typ",0,"NP","Detchd",1,200,"Y",38,112,0,0,0,"NP","MnPrv","Shed",400,4,2008,"WD ","Normal",106900
"RM",6000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1989,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",981,"GasA","Ex","Y","SBrkr",0,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","Detchd",1,240,"Y",0,11,0,0,0,"NP","GdPrv","NP",0,7,2008,"WD ","Normal",164900
"RM",6000,"Pave","NP","Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,2003,"Gable","CompShg","Wd Sdng","None","TA","Fa","BrkTil","TA",949,"GasA","Ex","Y","SBrkr",0,0,1,0,2,1,"TA",5,"Typ",1,"Fa","Detchd",2,370,"Y",0,0,48,0,0,"NP","NP","NP",0,7,2008,"WD ","Normal",119000
"RM",6000,"Pave","NP","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1950,"Gable","CompShg","WdShing","None","TA","TA","BrkTil","TA",862,"GasA","TA","Y","SBrkr",0,0,1,0,3,1,"TA",5,"Typ",1,"Gd","BuiltIn",1,208,"Y",0,0,112,0,0,"NP","NP","NP",0,7,2008,"WD ","Normal",120000
"RM",6000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,2000,"Gable","CompShg","Wd Sdng","None","TA","Gd","BrkTil","TA",825,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"TA",5,"Typ",0,"NP","Detchd",1,672,"Y",272,0,0,0,0,"NP","GdPrv","NP",0,5,2008,"WD ","Normal",157000
"RM",6000,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,5,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",739,"GasA","Ex","Y","SBrkr",0,0,2,0,2,2,"TA",7,"Typ",1,"Gd","Detchd",1,240,"Y",0,0,0,0,0,"NP","NP","NP",0,4,2008,"WD ","Normal",105000
"RM",5000,"Pave","NP","Reg","Bnk","AllPub","Inside","Mod","BrkSide","Norm","Norm","1Fam","1.5Unf",6,7,1950,"Gable","CompShg","MetalSd","None","TA","TA","BrkTil","TA",992,"GasA","Ex","Y","SBrkr",0,0,1,0,3,1,"TA",6,"Typ",0,"NP","Detchd",1,160,"Y",0,0,101,0,0,"NP","NP","NP",0,4,2008,"WD ","Normal",113000
"RM",5520,"Pave","NP","IR1","Lvl","AllPub","FR2","Gtl","BrkSide","Feedr","Norm","1Fam","1.5Fin",5,7,1997,"Gable","CompShg","AsbShng","None","TA","Gd","BrkTil","TA",565,"GasA","TA","Y","SBrkr",1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","BuiltIn",1,355,"Y",0,0,180,0,0,"NP","MnPrv","NP",0,4,2008,"WD ","Normal",115000
"RM",6240,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,7,1950,"Gable","CompShg","MetalSd","None","TA","TA","PConc","TA",704,"GasA","Ex","Y","SBrkr",0,1,1,0,2,1,"TA",6,"Typ",0,"NP","Detchd",1,336,"Y",0,365,80,0,0,"NP","NP","NP",0,8,2008,"WD ","Normal",123000
"RM",6120,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,6,1995,"Gable","CompShg","Plywood","None","TA","Gd","CBlock","NP",0,"GasA","Gd","N","SBrkr",0,0,1,0,1,1,"TA",6,"Min2",0,"NP","Attchd",1,164,"P",0,48,0,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",81300
"RM",6240,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,7,1992,"Gable","CompShg","MetalSd","None","TA","TA","PConc","TA",1078,"GasA","TA","Y","SBrkr",0,0,2,0,3,1,"TA",8,"Typ",1,"Gd","Detchd",2,360,"P",0,0,0,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",162900
"RM",6240,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",7,5,1950,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",989,"GasA","TA","Y","SBrkr",0,0,2,0,4,1,"TA",7,"Min2",1,"Gd","Detchd",2,400,"Y",0,20,0,0,0,"NP","MnPrv","NP",0,1,2008,"WD ","Normal",150000
"RM",6120,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","2Story",5,5,1950,"Gambrel","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",1100,"GasA","TA","Y","SBrkr",0,0,2,0,4,1,"TA",7,"Typ",0,"NP","Detchd",2,576,"Y",0,139,55,0,0,"NP","NP","NP",0,10,2008,"WD ","Normal",123500
"RM",6120,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",7,5,1950,"Gable","CompShg","BrkFace","None","TA","TA","BrkTil","TA",952,"GasA","Gd","Y","FuseF",0,0,2,0,2,2,"TA",8,"Min1",2,"TA","Detchd",2,468,"Y",90,0,205,0,0,"NP","NP","NP",0,4,2008,"WD ","Abnorml",129900
"RM",6155,"Pave","NP","IR1","Lvl","AllPub","FR3","Gtl","BrkSide","RRNn","Feedr","1Fam","2Story",6,8,1999,"Gable","CompShg","Wd Sdng","None","TA","TA","BrkTil","Fa",611,"GasA","Ex","Y","SBrkr",0,0,2,0,3,1,"TA",6,"Typ",0,"NP","Detchd",2,502,"Y",0,0,84,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",128000
"RM",6324,"Pave","NP","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Feedr","RRNn","1Fam","1Story",4,6,1950,"Gable","CompShg","MetalSd","None","TA","TA","BrkTil","TA",520,"GasA","Fa","N","SBrkr",0,0,1,0,1,1,"Fa",4,"Typ",0,"NP","Detchd",1,240,"Y",49,0,87,0,0,"NP","NP","NP",0,5,2008,"WD ","Normal",68500
"RM",8635,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,2001,"Gable","CompShg","Wd Sdng","None","TA","TA","CBlock","TA",672,"GasA","TA","Y","SBrkr",1,0,1,0,2,1,"TA",6,"Min1",0,"NP","Detchd",1,240,"Y",0,0,0,0,0,"NP","MnPrv","NP",0,1,2008,"WD ","Normal",127000
"RL",13053,"Pave","Pave","Reg","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,2000,"Gambrel","CompShg","Wd Sdng","None","TA","TA","BrkTil","TA",833,"GasA","Gd","Y","SBrkr",0,0,1,1,4,1,"Gd",8,"Typ",1,"Gd","Detchd",2,370,"N",0,0,0,0,220,"NP","NP","NP",0,6,2008,"WD ","Normal",207000
"RL",9120,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",7,6,1950,"Gable","CompShg","Wd Sdng","None","TA","Gd","PConc","TA",1026,"GasA","Ex","Y","SBrkr",1,0,2,0,4,1,"TA",8,"Typ",0,"NP","Detchd",1,240,"N",0,100,0,0,0,"NP","GdPrv","NP",0,6,2008,"WD ","Normal",184000
"RL",9144,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,4,2004,"Gable","CompShg","VinylSd","None","TA","Gd","BrkTil","TA",810,"GasA","Ex","Y","SBrkr",0,0,2,0,4,1,"Gd",8,"Typ",0,"NP","Detchd",2,672,"Y",0,195,0,0,0,"NP","NP","NP",0,3,2008,"WD ","Normal",162500
"RL",9144,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1982,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",883,"GasA","Gd","Y","SBrkr",1,0,1,0,3,1,"TA",8,"Typ",0,"NP","Detchd",1,240,"N",0,0,0,0,0,"NP","NP","NP",0,7,2008,"WD ","Normal",145000
"RL",10267,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Norm","1Fam","1Story",6,7,2000,"Gable","CompShg","Stucco","None","TA","Gd","BrkTil","TA",816,"GasA","Ex","Y","SBrkr",1,0,1,0,2,1,"Fa",5,"Typ",0,"NP","Detchd",1,275,"N",0,0,112,0,0,"NP","MnWw","NP",0,5,2008,"WD ","Normal",130000
"RM",8094,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2.5Unf",6,8,1983,"Gable","CompShg","Wd Sdng","None","TA","TA","PConc","TA",1242,"GasA","Gd","Y","SBrkr",0,0,2,0,5,1,"TA",8,"Typ",0,"NP","Detchd",1,360,"Y",64,0,180,0,0,"NP","MnPrv","Shed",1000,9,2008,"WD ","Normal",160000
"RM",5100,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,7,1996,"Hip","CompShg","Stucco","None","TA","Gd","PConc","TA",588,"GasA","Fa","Y","SBrkr",0,0,1,0,3,1,"Gd",7,"Typ",1,"Gd","Detchd",1,228,"Y",192,63,0,0,0,"NP","MnPrv","NP",0,6,2008,"WD ","Normal",161000
"RM",4347,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,8,1950,"Gambrel","CompShg","MetalSd","None","Gd","TA","BrkTil","Gd",796,"GasA","Ex","Y","SBrkr",0,0,1,0,3,1,"TA",7,"Typ",0,"NP","Detchd",1,228,"N",0,182,0,0,0,"NP","NP","NP",0,6,2008,"WD ","Normal",127500
"RM",6291,"Grvl","NP","IR1","Lvl","AllPub","Inside","Gtl","IDOTRR","RRNe","Norm","1Fam","1Story",6,6,1950,"Gable","CompShg","Stucco","None","Gd","Gd","BrkTil","TA",768,"GasA","TA","Y","SBrkr",0,0,1,0,1,1,"TA",4,"Typ",0,"NP","Detchd",2,440,"N",0,0,84,0,0,"NP","NP","NP",0,7,2008,"WD ","Normal",93850
"RM",10266,"Pave","NP","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",6,6,1952,"Gable","CompShg","MetalSd","None","TA","TA","CBlock","TA",768,"GasA","TA","Y","FuseA",0,0,1,1,4,1,"TA",7,"Typ",0,"NP","Detchd",1,308,"Y",0,216,80,0,0,"NP","NP","NP",0,5,2008,"COD","Abnorml",136000
